age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous_contacts,previous_campaign_outcome,employment_variation_rate,consumer_price_index,consumer_confidence_index,euribor_3m_rate,number_of_employees,subscribed,contacted_before
31,blue-collar,single,basic.9y,no,yes,no,cellular,jul,fri,184,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,no
52,skilled-labor,divorced,high.school,no,yes,no,telephone,jun,thu,83,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,no
64,not-working,married,university.degree,no,no,no,telephone,aug,mon,133,1,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0,no
52,blue-collar,married,basic.6y,no,no,no,cellular,aug,tue,144,1,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,no
55,self-employed,divorced,university.degree,no,yes,yes,telephone,jun,mon,579,2,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,no
33,white-collar,married,university.degree,no,yes,no,cellular,jun,wed,97,1,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,no
36,white-collar,married,university.degree,no,no,no,telephone,may,tue,54,3,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
48,self-employed,married,university.degree,no,no,no,cellular,apr,thu,619,1,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,no
39,white-collar,single,university.degree,no,yes,no,cellular,aug,thu,276,3,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,no
56,white-collar,married,basic.9y,no,no,no,cellular,apr,thu,94,1,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,no
30,skilled-labor,single,professional.course,no,yes,no,telephone,may,mon,220,3,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,no
35,blue-collar,divorced,high.school,no,no,yes,cellular,nov,mon,159,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,no
56,self-employed,married,university.degree,no,yes,no,cellular,nov,wed,108,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,no
38,white-collar,divorced,high.school,no,yes,no,telephone,may,fri,224,5,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,no
29,white-collar,single,university.degree,no,no,no,cellular,nov,tue,232,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,no
53,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,238,2,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,no
28,white-collar,single,university.degree,no,yes,no,telephone,may,fri,315,3,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,no
26,not-working,single,high.school,no,no,no,cellular,aug,wed,95,3,3,failure,-1.7,94.027,-38.3,0.894,4991.6,0,no
32,white-collar,divorced,high.school,no,yes,no,telephone,may,fri,324,2,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,no
75,not-working,divorced,basic.4y,no,no,no,cellular,oct,thu,247,2,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,no
31,skilled-labor,single,professional.course,no,yes,no,cellular,oct,fri,401,2,0,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,1,no
31,skilled-labor,single,high.school,no,yes,no,telephone,jun,tue,953,1,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,no
44,skilled-labor,married,professional.course,no,no,no,cellular,aug,wed,85,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,no
42,blue-collar,married,basic.4y,no,yes,yes,cellular,apr,mon,172,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,no
35,skilled-labor,married,professional.course,no,no,no,telephone,may,mon,409,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
42,white-collar,married,university.degree,no,no,no,telephone,may,mon,67,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
32,white-collar,married,high.school,no,no,no,cellular,aug,wed,96,1,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,no
31,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,23,1,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,no
55,skilled-labor,married,basic.9y,no,no,no,cellular,nov,wed,1548,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,no
35,self-employed,single,university.degree,no,no,no,cellular,jul,mon,120,3,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,no
35,skilled-labor,married,basic.9y,no,yes,yes,telephone,may,thu,442,2,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,no
82,not-working,single,basic.4y,no,yes,no,cellular,oct,thu,185,2,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,no
50,white-collar,divorced,university.degree,no,yes,no,telephone,nov,fri,70,1,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,no
34,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,136,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
36,skilled-labor,married,professional.course,no,yes,yes,cellular,aug,tue,81,3,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,no
42,blue-collar,married,high.school,no,yes,no,cellular,aug,tue,176,1,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,no
66,not-working,married,professional.course,no,yes,yes,cellular,apr,fri,222,4,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,0,no
40,blue-collar,single,university.degree,no,no,yes,telephone,may,wed,502,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,no
34,white-collar,married,university.degree,no,yes,no,cellular,may,mon,915,2,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1,no
28,skilled-labor,single,professional.course,no,yes,no,telephone,mar,tue,58,2,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,0,no
45,skilled-labor,married,university.degree,no,no,no,cellular,nov,wed,221,2,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,no
35,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,20,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,no
32,white-collar,single,university.degree,no,no,no,cellular,oct,tue,96,1,3,failure,-3.4,92.431,-26.9,0.728,5017.5,0,no
38,white-collar,divorced,high.school,no,no,no,telephone,jun,mon,100,3,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,no
40,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,927,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,no
34,skilled-labor,married,high.school,no,no,no,telephone,jun,fri,160,3,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,no
34,skilled-labor,single,university.degree,no,no,no,cellular,oct,thu,136,1,1,failure,-3.4,92.431,-26.9,0.722,5017.5,1,no
52,white-collar,married,professional.course,no,yes,no,telephone,may,tue,709,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,no
34,skilled-labor,married,high.school,no,yes,yes,cellular,nov,thu,1329,2,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,no
53,white-collar,married,university.degree,no,no,no,cellular,jul,tue,477,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,no
74,not-working,divorced,university.degree,no,yes,no,cellular,may,tue,387,1,0,nonexistent,-1.8,93.876,-40.0,0.688,5008.7,1,no
33,white-collar,married,university.degree,no,no,no,cellular,nov,fri,162,1,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,no
30,white-collar,married,university.degree,no,no,no,cellular,may,fri,173,4,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,no
39,white-collar,married,high.school,no,yes,no,cellular,apr,mon,149,2,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,no
52,self-employed,married,university.degree,no,yes,no,telephone,may,fri,135,2,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,no
31,skilled-labor,single,university.degree,no,yes,no,cellular,nov,mon,396,1,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,no
58,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,318,2,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
36,skilled-labor,married,university.degree,no,no,no,cellular,nov,wed,221,4,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,no
32,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,tue,282,6,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,no
36,blue-collar,married,basic.6y,no,yes,no,telephone,jul,wed,16,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
33,blue-collar,married,basic.9y,no,no,yes,cellular,apr,mon,780,2,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,no
59,not-working,married,university.degree,no,yes,no,cellular,aug,thu,50,4,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,no
38,self-employed,married,basic.9y,no,yes,no,telephone,may,wed,26,1,2,failure,-1.8,92.893,-46.2,1.281,5099.1,0,no
32,skilled-labor,married,professional.course,no,yes,no,cellular,aug,wed,159,1,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,no
33,white-collar,married,university.degree,no,yes,no,cellular,mar,thu,117,1,1,success,-1.8,93.369,-34.8,0.65,5008.7,0,yes
48,white-collar,married,high.school,no,yes,yes,telephone,dec,fri,291,1,0,nonexistent,-0.2,92.756,-45.9,3.563,5176.3,0,no
31,white-collar,married,university.degree,no,yes,yes,cellular,may,mon,173,1,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,no
54,blue-collar,married,basic.9y,no,yes,no,cellular,jun,fri,239,2,1,success,-2.9,92.963,-40.8,1.268,5076.2,1,yes
40,skilled-labor,divorced,high.school,no,yes,no,telephone,jun,fri,685,3,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,no
64,not-working,married,university.degree,no,no,no,cellular,apr,tue,157,4,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,no
34,white-collar,married,university.degree,no,no,no,cellular,nov,mon,230,1,1,failure,-1.1,94.767,-50.8,1.05,4963.6,0,no
29,skilled-labor,single,university.degree,no,yes,no,telephone,may,mon,193,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,no
27,not-working,single,basic.9y,no,yes,no,cellular,aug,wed,111,1,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,0,no
37,blue-collar,divorced,professional.course,no,no,no,cellular,jul,tue,107,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,no
33,skilled-labor,married,professional.course,no,yes,no,telephone,jul,mon,9,17,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,no
54,not-working,divorced,basic.4y,no,no,no,telephone,jun,mon,157,3,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,no
18,not-working,single,high.school,no,no,no,cellular,may,fri,271,1,1,failure,-1.8,92.893,-46.2,1.259,5099.1,1,no
31,white-collar,single,university.degree,no,yes,no,cellular,jul,wed,152,4,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,no
37,blue-collar,single,professional.course,no,yes,no,telephone,may,tue,213,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
38,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,110,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
38,skilled-labor,single,professional.course,no,no,no,cellular,jul,fri,59,4,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,no
48,self-employed,single,university.degree,no,yes,no,cellular,jul,tue,654,1,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,no
31,white-collar,married,professional.course,no,no,no,cellular,mar,mon,161,2,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,1,no
43,white-collar,married,university.degree,no,no,no,cellular,aug,wed,104,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,no
59,not-working,divorced,professional.course,no,no,no,cellular,may,wed,69,1,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,no
50,skilled-labor,single,university.degree,no,yes,no,cellular,aug,thu,350,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,no
51,not-working,married,basic.9y,no,no,no,telephone,may,tue,166,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
41,self-employed,married,university.degree,no,yes,no,telephone,may,fri,150,6,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
43,skilled-labor,married,university.degree,no,no,yes,cellular,nov,fri,43,1,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,no
59,not-working,married,basic.4y,no,no,no,cellular,may,mon,13,6,1,failure,-1.8,92.893,-46.2,1.354,5099.1,0,no
42,skilled-labor,single,professional.course,no,yes,no,cellular,nov,fri,91,2,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,no
48,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,470,1,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,no
45,self-employed,married,university.degree,no,no,no,cellular,apr,thu,82,1,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,no
55,white-collar,divorced,high.school,no,no,no,cellular,aug,tue,245,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,no
50,not-working,married,basic.9y,no,yes,no,telephone,may,fri,1713,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,no
21,not-working,single,basic.9y,no,yes,no,cellular,mar,wed,136,2,1,failure,-1.8,93.369,-34.8,0.655,5008.7,1,no
26,white-collar,single,university.degree,no,no,no,cellular,jul,tue,517,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
52,white-collar,married,university.degree,no,yes,yes,cellular,nov,mon,173,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,no
32,not-working,married,university.degree,no,no,no,cellular,aug,thu,72,2,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,no
27,skilled-labor,married,high.school,no,no,no,telephone,jun,mon,257,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,no
30,white-collar,married,university.degree,no,no,no,cellular,nov,thu,248,2,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,no
30,white-collar,single,university.degree,no,no,no,cellular,apr,thu,222,1,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,no
37,white-collar,single,university.degree,no,no,no,cellular,apr,tue,283,3,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0,no
51,white-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,113,1,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,no
27,skilled-labor,single,high.school,no,yes,no,telephone,jul,wed,109,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,no
32,skilled-labor,single,university.degree,no,yes,no,cellular,may,thu,261,3,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,no
38,white-collar,divorced,high.school,no,no,no,cellular,jun,wed,65,1,1,failure,-2.9,92.963,-40.8,1.26,5076.2,0,no
35,white-collar,married,university.degree,no,yes,no,cellular,nov,wed,114,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,no
32,self-employed,single,university.degree,no,yes,no,cellular,may,mon,66,3,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,no
34,skilled-labor,single,professional.course,no,no,yes,cellular,jul,tue,955,5,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,no
29,skilled-labor,single,university.degree,no,no,no,telephone,may,wed,171,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,no
50,white-collar,married,high.school,no,yes,no,cellular,apr,mon,562,2,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,no
35,skilled-labor,single,professional.course,no,yes,no,cellular,aug,tue,67,1,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,no
30,skilled-labor,married,high.school,no,no,no,telephone,may,thu,86,4,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,no
64,not-working,married,basic.6y,no,yes,no,cellular,apr,thu,67,4,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,no
38,white-collar,married,university.degree,no,yes,no,cellular,may,wed,172,3,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,no
46,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,314,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,no
41,white-collar,divorced,high.school,no,no,no,cellular,jul,wed,364,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
36,white-collar,married,university.degree,no,no,no,telephone,may,fri,404,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,no
57,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,601,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
35,skilled-labor,married,university.degree,no,yes,no,telephone,sep,thu,8,1,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,0,no
43,white-collar,married,high.school,no,yes,no,telephone,jun,tue,282,2,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,no
52,white-collar,married,professional.course,no,no,no,cellular,jul,tue,606,1,0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,1,no
37,self-employed,married,basic.9y,no,yes,yes,telephone,jun,thu,102,2,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,no
53,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,609,2,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
40,white-collar,married,high.school,no,yes,no,cellular,apr,thu,160,1,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,no
30,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,72,7,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,no
43,skilled-labor,single,university.degree,no,no,yes,telephone,may,tue,1100,2,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,no
35,white-collar,divorced,high.school,no,no,no,cellular,may,wed,133,1,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,no
25,self-employed,single,high.school,no,yes,no,telephone,may,tue,157,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
37,white-collar,married,university.degree,no,no,no,cellular,may,wed,305,1,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,no
27,blue-collar,married,university.degree,no,no,no,telephone,jun,fri,10,19,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,no
46,white-collar,divorced,university.degree,no,no,no,telephone,oct,mon,376,1,0,nonexistent,-0.1,93.798,-40.4,4.912,5195.8,1,no
37,white-collar,single,university.degree,no,yes,no,cellular,jul,tue,188,3,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,no
48,skilled-labor,married,university.degree,no,yes,no,cellular,aug,tue,189,2,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,no
31,not-working,married,university.degree,no,no,no,cellular,aug,wed,124,3,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,no
35,skilled-labor,married,basic.9y,no,no,no,cellular,apr,thu,85,1,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0,no
46,skilled-labor,married,high.school,no,yes,yes,cellular,may,wed,270,1,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,no
24,not-working,single,high.school,no,no,no,cellular,jun,tue,225,1,1,success,-2.9,92.963,-40.8,1.262,5076.2,0,yes
28,white-collar,married,high.school,no,yes,no,cellular,nov,wed,158,1,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,0,no
32,self-employed,married,university.degree,no,no,no,telephone,nov,thu,125,2,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,no
48,white-collar,divorced,university.degree,no,yes,no,telephone,may,tue,159,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
33,skilled-labor,married,high.school,no,no,no,cellular,jul,fri,1060,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,no
41,skilled-labor,single,high.school,no,no,no,cellular,may,fri,103,1,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,no
40,skilled-labor,single,university.degree,no,yes,no,cellular,aug,tue,173,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,no
37,skilled-labor,single,professional.course,no,yes,no,cellular,may,fri,131,3,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,no
25,not-working,single,high.school,no,yes,no,cellular,may,mon,59,2,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,no
30,skilled-labor,single,professional.course,no,no,no,telephone,jun,wed,386,1,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,no
51,white-collar,married,basic.9y,no,no,yes,cellular,nov,tue,515,3,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,no
38,skilled-labor,married,basic.6y,no,no,no,telephone,may,tue,532,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
32,white-collar,single,high.school,no,no,no,cellular,nov,tue,1233,1,1,failure,-3.4,92.649,-30.1,0.72,5017.5,1,no
35,self-employed,married,basic.9y,no,no,yes,telephone,may,thu,165,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,no
42,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,214,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,no
55,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,323,4,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,no
50,self-employed,married,university.degree,no,yes,no,cellular,nov,thu,57,3,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,no
44,blue-collar,married,basic.6y,no,no,yes,cellular,nov,fri,240,3,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,no
48,white-collar,married,high.school,no,yes,no,telephone,nov,tue,217,1,0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8,0,no
43,skilled-labor,married,high.school,no,yes,yes,cellular,sep,thu,167,1,2,success,-3.4,92.379,-29.8,0.809,5017.5,0,yes
45,white-collar,married,high.school,no,yes,no,telephone,jun,thu,650,2,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0,no
30,skilled-labor,married,high.school,no,yes,no,cellular,nov,thu,75,2,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,no
38,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,382,3,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,no
33,skilled-labor,single,high.school,no,yes,no,cellular,nov,wed,210,2,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,no
35,white-collar,married,professional.course,no,yes,no,cellular,jul,wed,322,3,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,no
27,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,297,3,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,no
40,white-collar,single,high.school,no,yes,no,telephone,may,thu,1047,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,no
27,white-collar,single,professional.course,no,no,yes,cellular,jul,tue,518,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,no
45,white-collar,single,university.degree,no,no,yes,cellular,aug,tue,28,11,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,no
56,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,136,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,no
25,white-collar,single,university.degree,no,yes,no,cellular,apr,thu,229,2,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,1,no
39,white-collar,married,university.degree,no,yes,no,telephone,may,wed,68,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,no
61,skilled-labor,married,professional.course,no,no,no,cellular,oct,thu,174,2,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0,no
48,white-collar,single,university.degree,no,no,no,telephone,jul,tue,237,7,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,no
35,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,222,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,no
